term_str,n,n_chars,p,i,max_pos,max_pos_group,n_pos_group,cat_pos_group,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster
communaute,1,10,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,communaut,communaut,communaut
communauté,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,communauté,communauté,communauté
communautés,1,11,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,communauté,communauté,communauté
commune,24,7,1.4017717226431107e-05,16.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commun,commune,commun
communes,56,8,3.270800686167258e-05,14.899996626309038,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commun,commune,commun
communicable,1,12,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,communic,communic,commun
communicate,67,11,3.913279392378684e-05,14.64126235790887,VERB,VERB,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,commun,communic,commun
communicated,57,12,3.329207841277388e-05,14.8744615342019,VERB,VERB,1,{'VERB'},1,{'VERB'},0,commun,communic,commun
communicates,19,12,1.1097359470924626e-05,16.459424034923057,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,commun,communic,commun
communicating,8,13,4.672572408810369e-06,17.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,commun,communic,commun
communication,312,13,0.00018223032394360439,12.421949329504395,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commun,communic,commun
communicational,1,15,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,commun,communic,commun
communications,120,14,7.008858613215553e-05,13.800460952758124,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commun,communic,commun
communism,6,9,3.5044293066077767e-06,18.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commun,communism,commun
communist,22,9,1.2849574124228514e-05,16.247919929729346,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,communist,communist,commun
communists,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,communist,communist,commun
communitarian,18,13,1.051328791982333e-05,16.53742654692433,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,communitarian,communitarian,communit
communities,383,11,0.00022369940407179642,12.126150966441685,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,commun,communiti,commun
community,515,9,0.00030079684881716747,11.698922926296062,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commun,communiti,commun
communitybased,4,14,2.3362862044051845e-06,18.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,communitybas,communitybas,communitybas
commutation,5,11,2.9203577555064806e-06,18.38542345347928,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commut,commut,commut
commutations,2,12,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,commut,commut,commut
commute,15,7,8.761073266519441e-06,16.800460952758122,VERB,VERB,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,commut,commut,commut
commuted,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,commut,commut,commut
commuting,1,9,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,commut,commut,commut
comodato,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comodato,comodato,comodato
comorans,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comoran,comoran,com
comore,1,6,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comor,comor,com
comorian,4,8,2.3362862044051845e-06,18.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,comorian,comorian,com
comorians,2,9,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comorian,comorian,com
comoros,8,7,4.672572408810369e-06,17.707351548366642,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,comoro,comoro,comoro
compact,12,7,7.008858613215553e-06,17.122389047645488,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,compact,compact,compact
compacts,6,8,3.5044293066077767e-06,18.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compact,compact,compact
companies,94,9,5.4902725803521834e-05,14.152762696689004,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compani,compani,company
companion,4,9,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,companion,companion,comp
companions,4,10,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,companion,companion,comp
company,62,7,3.621243616828036e-05,14.753155237979767,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compani,compani,company
comparable,9,10,5.256643959911665e-06,17.53742654692433,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,compar,compar,comp
comparative,1,11,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,compar,compar,comp
compared,5,8,2.9203577555064806e-06,18.38542345347928,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compar,compar,comp
comparison,11,10,6.424787062114257e-06,17.247919929729346,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comparison,comparison,comparison
compassion,3,10,1.7522146533038884e-06,19.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compass,compass,compass
compassionate,10,13,5.840715511012961e-06,17.38542345347928,NOUN,NOUN,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,compassion,compassion,compass
compatibility,6,13,3.5044293066077767e-06,18.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compat,compat,compat
compatible,39,10,2.2778790492950548e-05,15.421949329504395,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,compat,compat,compat
compatriots,8,11,4.672572408810369e-06,17.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compatriot,compatriot,compatriot
compel,17,6,9.929216368722034e-06,16.619888707116303,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compel,compel,compel
compelled,60,9,3.5044293066077765e-05,14.800460952758124,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compel,compel,compel
compelling,8,10,4.672572408810369e-06,17.707351548366642,ADJ,ADJ,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,compel,compel,compel
compensate,16,10,9.345144817620738e-06,16.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compens,compens,compens
compensated,27,11,1.5769931879734996e-05,15.952464046203174,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compens,compens,compens
compensates,2,11,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compens,compens,compens
compensating,7,12,4.088500857709072e-06,17.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compens,compens,compens
compensation,312,12,0.00018223032394360439,12.421949329504395,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compens,compens,compens
compensations,11,13,6.424787062114257e-06,17.247919929729346,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compens,compens,compens
compensatory,12,12,7.008858613215553e-06,17.122389047645488,NOUN,NOUN,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,compensatori,compensatori,compens
compete,3,7,1.7522146533038884e-06,19.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compet,compet,compet
competence,456,10,0.00026633662730219103,11.8744615342019,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compet,compet,compet
competences,171,11,9.987623523832164e-05,13.289499033480745,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compet,compet,compet
competencia,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,competencia,competencia,competenc
competencies,37,12,2.1610647390747955e-05,15.497898182737693,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compet,compet,compet
competency,12,10,7.008858613215553e-06,17.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compet,compet,compet
competent,510,9,0.00029787649106166104,11.712998111507785,NOUN,NOUN,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,compet,compet,compet
competing,2,9,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compet,compet,compet
competition,69,11,4.030093702598943e-05,14.598827091588474,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,competit,competit,competit
competitions,5,12,2.9203577555064806e-06,18.38542345347928,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,competit,competit,competit
competitive,52,11,3.0371720657267396e-05,15.006911830225551,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,competit,competit,competit
competitiveness,7,15,4.088500857709072e-06,17.89999662630904,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,competit,competit,competit
competiveness,1,13,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compet,compet,compet
compilation,7,11,4.088500857709072e-06,17.89999662630904,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compil,compil,compil
compile,2,7,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compil,compil,compil
compiled,4,8,2.3362862044051845e-06,18.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compil,compil,compil
complain,3,8,1.7522146533038884e-06,19.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complain,complain,complain
complainant,3,11,1.7522146533038884e-06,19.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complain,complain,complain
complainants,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complain,complain,complain
complained,1,10,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complain,complain,complain
complaining,4,11,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,complain,complain,complain
complains,1,9,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complain,complain,complain
complaint,63,9,3.679650771938166e-05,14.730071624866726,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complaint,complaint,complaint
complaints,85,10,4.964608184361017e-05,14.297960612228941,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complaint,complaint,complaint
complement,7,10,4.088500857709072e-06,17.89999662630904,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,complement,complement,compl
complementality,1,15,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complement,complement,compl
complementariness,8,17,4.672572408810369e-06,17.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complementari,complementari,compl
complementarity,3,15,1.7522146533038884e-06,19.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complementar,complementar,complement
complementary,69,13,4.030093702598943e-05,14.598827091588474,ADJ,ADJ,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,complementari,complementari,compl
complementation,1,15,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complement,complement,compl
complemented,4,12,2.3362862044051845e-06,18.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complement,complement,compl
complementing,4,13,2.3362862044051845e-06,18.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complement,complement,compl
complemento,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complemento,complemento,complemento
complete,162,8,9.461959127840997e-05,13.367501545482018,ADJ,ADJ,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,complet,complet,complet
completed,94,9,5.4902725803521834e-05,14.152762696689004,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complet,complet,complet
completely,25,10,1.4601788777532403e-05,16.06349535859192,ADV,ADV,1,{'ADV'},1,{'ADV'},0,complet,complet,complet
completeness,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complet,complet,complet
completes,11,9,6.424787062114257e-06,17.247919929729346,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complet,complet,complet
completing,7,10,4.088500857709072e-06,17.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,complet,complet,complet
completion,56,10,3.270800686167258e-05,14.899996626309038,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,complet,complet,complet
complex,6,7,3.5044293066077767e-06,18.122389047645488,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,complex,complex,complex
complexes,2,9,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complex,complex,complex
complexity,4,10,2.3362862044051845e-06,18.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complex,complex,complex
compliance,163,10,9.520366282951127e-05,13.358623394135565,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,complianc,complianc,comply
complicity,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,complic,complic,compl
complied,39,8,2.2778790492950548e-05,15.421949329504395,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compli,compli,comply
complies,9,8,5.256643959911665e-06,17.53742654692433,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compli,compli,comply
comply,142,6,8.293816025638405e-05,13.55760442886196,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compli,compli,comply
complying,14,9,8.177001715418145e-06,16.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compli,compli,comply
component,19,9,1.1097359470924626e-05,16.459424034923057,NOUN,NOUN,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,compon,compon,compon
components,41,10,2.394693359515314e-05,15.349799543748558,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compon,compon,compon
comport,1,7,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comport,comport,comport
comportant,1,10,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,comport,comport,comport
comporte,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comport,comport,comport
comportent,2,10,1.1681431022025922e-06,19.707351548366642,ADJ,ADJ,2,"{'ADJ', 'NOUN'}",2,"{'ADJ', 'NOUN'}",0,comport,comport,comport
comportment,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comport,comport,comport
compose,31,7,1.810621808414018e-05,15.753155237979767,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compos,compos,compos
composed,410,8,0.0002394693359515314,12.027871448861196,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,compos,compos,compos
composers,2,9,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compos,compos,compos
composes,2,8,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compos,compos,compos
composing,86,9,5.023015339471147e-05,14.281086793664544,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compos,compos,compos
composite,1,9,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,composit,composit,composit
composition,312,11,0.00018223032394360439,12.421949329504395,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,composit,composit,composit
compositionmembers,1,18,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compositionmemb,compositionmemb,compositionmemb
comprehend,1,10,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comprehend,comprehend,comprehend
comprehended,7,12,4.088500857709072e-06,17.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comprehend,comprehend,comprehend
comprehending,1,13,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comprehend,comprehend,comprehend
comprehends,3,11,1.7522146533038884e-06,19.122389047645488,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,comprehend,comprehend,comprehend
comprehensible,2,14,1.1681431022025922e-06,19.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,comprehens,comprehens,comprehens
comprehensive,99,13,5.7823083559028313e-05,14.077994928287033,ADJ,ADJ,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,comprehens,comprehens,comprehend
comprehensiveness,2,17,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comprehens,comprehens,comprehend
comprendido,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comprendido,comprendido,comprendido
comprise,53,8,3.095579220836869e-05,14.979431093803443,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compris,compris,compr
comprised,101,9,5.8991226661230907e-05,14.049140065614848,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compris,compris,compr
comprises,40,9,2.3362862044051845e-05,15.38542345347928,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compris,compris,compr
comprising,53,10,3.095579220836869e-05,14.979431093803443,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compris,compris,compr
compromise,18,10,1.051328791982333e-05,16.53742654692433,NOUN,NOUN,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compromis,compromis,comprom
compromised,2,11,1.1681431022025922e-06,19.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compromis,compromis,comprom
compromises,4,11,2.3362862044051845e-06,18.707351548366642,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,compromis,compromis,comprom
compromising,3,12,1.7522146533038884e-06,19.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,compromis,compromis,comprom
compte,2,6,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compt,compt,compt
compterendu,1,11,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,compterendu,compterendu,compterendu
comptes,6,7,3.5044293066077767e-06,18.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compt,compt,compt
compton,1,7,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compton,compton,compton
comptroller,139,11,8.118594560308016e-05,13.588410475643135,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comptrol,comptrol,comptrol
comptrollership,3,15,1.7522146533038884e-06,19.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comptrollership,comptrollership,comptrol
compulsion,6,10,3.5044293066077767e-06,18.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,compuls,compuls,compuls
compulsively,1,12,5.840715511012961e-07,20.707351548366642,ADV,ADV,1,{'ADV'},1,{'ADV'},0,compuls,compuls,compuls
compulsorily,9,12,5.256643959911665e-06,17.53742654692433,ADV,ADV,2,"{'NOUN', 'ADV'}",2,"{'NOUN', 'ADV'}",0,compulsorili,compulsorili,compuls
compulsory,130,10,7.592930164316849e-05,13.684983735338188,ADJ,ADJ,3,"{'VERB', 'ADJ', 'NOUN'}",3,"{'VERB', 'ADJ', 'NOUN'}",0,compulsori,compulsori,compuls
computation,5,11,2.9203577555064806e-06,18.38542345347928,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comput,comput,comput
computations,2,12,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comput,comput,comput
compute,1,7,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comput,comput,comput
computed,6,8,3.5044293066077767e-06,18.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comput,comput,comput
computer,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comput,comput,comput
computerized,2,12,1.1681431022025922e-06,19.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,computer,computer,comput
computing,14,9,8.177001715418145e-06,16.89999662630904,VERB,VERB,1,{'VERB'},1,{'VERB'},0,comput,comput,comput
comrade,15,7,8.761073266519441e-06,16.800460952758122,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comrad,comrad,comrad
comradeship,1,11,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comradeship,comradeship,comrad
comunales,1,9,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comunal,comunal,comun
comunas,1,7,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comuna,comuna,comuna
comunidad,1,9,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comunidad,comunidad,comunidad
comuniquen,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comuniquen,comuniquen,comun
comunitaria,2,11,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comunitaria,comunitaria,comunitar
comunitario,2,11,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,comunitario,comunitario,comunitario
común,1,5,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,común,común,común
con,1,3,5.840715511012961e-07,20.707351548366642,ADJ,ADJ,1,{'ADJ'},1,{'ADJ'},0,con,con,con
concealed,5,9,2.9203577555064806e-06,18.38542345347928,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,conceal,conceal,cont
concealers,2,10,1.1681431022025922e-06,19.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,conceal,conceal,cont
concealment,3,11,1.7522146533038884e-06,19.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,conceal,conceal,cont
conceals,1,8,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,conceal,conceal,cont
concede,6,7,3.5044293066077767e-06,18.122389047645488,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,conced,conced,cont
conceded,11,8,6.424787062114257e-06,17.247919929729346,VERB,VERB,1,{'VERB'},1,{'VERB'},0,conced,conced,cont
concedes,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,conced,conced,cont
conceive,1,8,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,conceiv,conceiv,conceiv
conceived,6,9,3.5044293066077767e-06,18.122389047645488,VERB,VERB,1,{'VERB'},1,{'VERB'},0,conceiv,conceiv,conceiv
conceiving,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,conceiv,conceiv,conceiv
concejales,1,10,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concejal,concejal,conces
concentrate,1,11,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,concentr,concentr,cont
concentrates,1,12,5.840715511012961e-07,20.707351548366642,VERB,VERB,1,{'VERB'},1,{'VERB'},0,concentr,concentr,cont
concentration,12,13,7.008858613215553e-06,17.122389047645488,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concentr,concentr,cont
concentrations,1,14,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concentr,concentr,cont
concept,19,7,1.1097359470924626e-05,16.459424034923057,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concept,concept,conceiv
conception,11,10,6.424787062114257e-06,17.247919929729346,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concept,concept,conceiv
concepts,11,8,6.424787062114257e-06,17.247919929729346,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concept,concept,conceiv
concern,64,7,3.738057927048295e-05,14.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concern,concern,concern
concerned,342,9,0.00019975247047664327,12.289499033480745,VERB,VERB,2,"{'VERB', 'ADJ'}",2,"{'VERB', 'ADJ'}",0,concern,concern,concern
concernedthe,1,12,5.840715511012961e-07,20.707351548366642,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concernedth,concernedth,concernedth
concerning,862,10,0.0005034696770493172,10.955807489277545,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,concern,concern,concern
concerns,88,8,5.1398296496914055e-05,14.247919929729346,VERB,VERB,2,"{'VERB', 'NOUN'}",2,"{'VERB', 'NOUN'}",0,concern,concern,concern
concert,15,7,8.761073266519441e-06,16.800460952758122,NOUN,NOUN,1,{'NOUN'},1,{'NOUN'},0,concert,concert,concert
